Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage (kmpl),Power (bhp),Seats,year_diff_from_2021
Chennai,12.154784614286667,Diesel,Manual,First,11.5,5.147494476813453,7.0,2.3978952727983707
Hyderabad,11.083649105758525,Petrol,Manual,First,19.1,4.463606621666305,5.0,2.302585092994046
Coimbatore,10.242135990940183,Petrol,Automatic,First,12.05,5.771441123130016,5.0,1.3862943611198906
Pune,12.549665896013254,Petrol,Manual,First,13.14,5.081404364984463,5.0,2.302585092994046
Jaipur,11.6172944892629,Petrol,Manual,Second,18.9,4.219507705176107,5.0,2.5649493574615367
Kochi,11.055577414982384,Diesel,Manual,First,19.01,4.695467823968872,5.0,2.1972245773362196
Mumbai,10.484892788250326,Petrol,Manual,First,20.73,4.522874943261261,5.0,1.9459101490553132
Hyderabad,11.743473535048805,Diesel,Manual,First,22.7,4.846075066880943,5.0,2.302585092994046
Kolkata,10.714439990727769,Diesel,Automatic,First,21.66,4.649378440652412,5.0,1.9459101490553132
Hyderabad,9.952325334619427,Diesel,Automatic,First,14.84,5.14166355650266,5.0,2.1972245773362196
Mumbai,10.910989164463667,Petrol,Automatic,First,11.7,5.185148668442399,5.0,2.3978952727983707
Chennai,10.62434717166261,Petrol,Manual,First,23.1,4.220095767527661,5.0,2.0794415416798357
Bangalore,9.768011412973678,Petrol,Automatic,First,12.05,5.771441123130016,5.0,1.6094379124341003
Chennai,10.778977123006351,Diesel,Automatic,First,22.69,5.25227342804663,5.0,2.0794415416798357
Chennai,12.06105265381003,Diesel,Manual,First,20.54,4.650143551630823,5.0,2.3978952727983707
Pune,9.392745258631441,Diesel,Manual,First,23.4,4.31748811353631,5.0,1.3862943611198906
Mumbai,10.434145214930487,Diesel,Automatic,First,12.39,5.000652296042854,5.0,2.302585092994046
Hyderabad,11.175506780608618,Diesel,Manual,First,21.9,4.51085950651685,5.0,2.302585092994046
Mumbai,11.211833885608513,Diesel,Manual,Second,28.4,4.314149212270796,5.0,2.302585092994046
Kochi,10.272910889297027,Diesel,Manual,First,17.1,5.14166355650266,5.0,1.3862943611198906
Hyderabad,11.31552275714817,Diesel,Manual,First,20.77,4.497139441774387,7.0,2.302585092994046
Bangalore,11.134092550662734,Petrol,Manual,First,15.6,4.2626798770413155,5.0,2.3978952727983707
Coimbatore,11.064370166930363,Diesel,Manual,First,21.43,4.474947598938117,5.0,2.1972245773362196
Chennai,8.006700845440367,Diesel,Automatic,First,24.3,4.4942386252808095,5.0,1.3862943611198906
Delhi,11.083003716428074,Petrol,Manual,First,17.0,4.77912349311153,5.0,2.5649493574615367
Hyderabad,11.695255355062795,Diesel,Manual,First,15.4,4.795790545596741,7.0,1.9459101490553132
Mumbai,11.070412481386326,Petrol,Manual,First,20.14,4.417152436649256,5.0,2.0794415416798357
Pune,11.703554089007538,Diesel,Manual,First,15.0,5.14166355650266,5.0,3.044522437723423
Pune,7.696667081526462,Petrol,Manual,First,15.7,4.330733340286331,5.0,2.6390573296152584
Pune,11.386500192532456,Diesel,Manual,First,18.7,4.204692619390966,5.0,2.6390573296152584
Pune,11.277215789596893,Diesel,Automatic,First,12.0,5.41610040220442,7.0,2.0794415416798357
Bangalore,10.245089466977339,Diesel,Automatic,First,20.68,5.25227342804663,5.0,1.791759469228055
Mumbai,10.043336447652527,Petrol,Manual,First,15.04,4.646312129319266,5.0,1.9459101490553132
Ahmedabad,11.314511110943016,Diesel,Automatic,Second,16.55,5.000652296042854,5.0,2.1972245773362196
Bangalore,11.225256725762893,Diesel,Manual,First,13.8,4.23410650459726,5.0,2.5649493574615367
Kochi,10.53081539205878,Diesel,Manual,First,22.32,4.846546505563361,5.0,1.791759469228055
Hyderabad,11.112462823634855,Diesel,Manual,First,13.68,5.002603122398992,7.0,1.6094379124341003
Pune,10.12667110305036,Petrol,Manual,First,18.9,4.418840607796598,5.0,1.791759469228055
Mumbai,9.392745258631441,Petrol,Manual,First,17.0,4.314149212270796,5.0,1.6094379124341003
Kolkata,10.12667110305036,Petrol,Manual,First,25.17,3.9945242269398897,5.0,1.6094379124341003
Jaipur,11.471447005023688,Petrol,Manual,First,17.0,4.77912349311153,5.0,2.3978952727983707
Kochi,8.585785982881848,Petrol,Automatic,First,18.9,4.417152436649256,5.0,1.3862943611198906
Chennai,10.645448706505872,Petrol,Manual,Second,18.78,4.330733340286331,5.0,1.791759469228055
Coimbatore,10.698356135205106,Diesel,Manual,First,25.2,4.31748811353631,5.0,2.0794415416798357
Delhi,11.156264806643742,Diesel,Manual,First,21.64,4.4520190064939165,5.0,2.302585092994046
Mumbai,10.354595018522993,Diesel,Automatic,First,16.36,5.240158452374504,5.0,2.1972245773362196
Pune,10.819798284210286,Diesel,Manual,First,28.09,4.4942386252808095,5.0,1.791759469228055
Bangalore,10.87806606028079,Diesel,Automatic,First,12.8,5.127529045567755,5.0,2.3978952727983707
Pune,9.986357030358423,Petrol,Manual,First,15.6,4.262961527514942,5.0,2.0794415416798357
Bangalore,10.668978650219241,Diesel,Automatic,Second,11.72,5.274536837882633,7.0,2.302585092994046
Kolkata,11.225256725762893,Diesel,Manual,First,12.05,4.795790545596741,8.0,2.1972245773362196
Bangalore,11.205829489659132,Diesel,Manual,First,19.6,4.695467823968872,5.0,2.0794415416798357
Delhi,10.70450210396508,Diesel,Automatic,First,15.2,4.954417614098027,5.0,2.302585092994046
Coimbatore,10.913013585869802,Petrol,Manual,First,15.1,4.30406509320417,7.0,2.1972245773362196
Mumbai,11.23850177707664,Diesel,Manual,Second,14.0,4.727387818712341,7.0,2.3978952727983707
Jaipur,11.522885696764481,Petrol,Manual,Second,18.9,4.220977213155467,5.0,2.772588722239781
Chennai,11.097425172408931,Petrol,Manual,First,14.0,4.174387269895637,5.0,2.833213344056216
Coimbatore,11.342860488481676,Petrol,Manual,First,15.5,4.647271362006727,5.0,2.1972245773362196
Mumbai,10.131499235247198,Diesel,Manual,First,13.68,5.002603122398992,7.0,1.791759469228055
Pune,11.51293546492023,Diesel,Manual,Second,12.99,4.6210435351443815,7.0,1.9459101490553132
Kolkata,11.097955326847758,Diesel,Manual,First,22.07,4.316153890523174,5.0,2.3978952727983707
Pune,12.154784614286667,Petrol,Manual,Second,16.78,4.496805161309966,5.0,1.9459101490553132
Hyderabad,11.358269657587524,Diesel,Manual,First,22.7,4.5090997172373575,5.0,2.0794415416798357
Hyderabad,10.463131911491967,Diesel,Manual,First,24.0,4.2626798770413155,5.0,1.9459101490553132
Mumbai,8.987321812850125,Petrol,Automatic,First,18.0,4.773223770984341,5.0,1.791759469228055
Hyderabad,11.995357787034976,Diesel,Manual,Second,12.8,4.634728988229636,8.0,2.70805020110221
Kolkata,11.002116507732017,Petrol,Manual,First,21.1,4.028916756899646,5.0,2.302585092994046
Hyderabad,11.16479958768697,Petrol,Manual,First,20.36,4.380775852772229,5.0,2.4849066497880004
Bangalore,10.12667110305036,Petrol,Automatic,Second,12.3,5.225746673713202,5.0,2.3978952727983707
Hyderabad,11.225256725762893,Diesel,Manual,First,15.96,4.144720769547168,7.0,2.302585092994046
Coimbatore,11.35125323574412,Diesel,Automatic,First,20.0,4.935193098929397,5.0,2.0794415416798357
Ahmedabad,10.596659732783579,Petrol,Manual,First,20.4,4.416428061391214,5.0,1.9459101490553132
Delhi,11.112462823634855,Diesel,Automatic,First,16.55,5.000652296042854,5.0,2.1972245773362196
Hyderabad,10.915106645867503,Diesel,Manual,Second,17.8,4.23410650459726,5.0,2.5649493574615367
Mumbai,11.034905792929415,Petrol,Manual,Second,15.0,4.66041566021407,5.0,2.6390573296152584
Coimbatore,10.022469868767994,Petrol,Automatic,First,18.9,4.418840607796598,5.0,1.6094379124341003
Hyderabad,10.964553725130267,Petrol,Automatic,First,17.16,4.463606621666305,5.0,2.302585092994046
Jaipur,11.184435286790631,Diesel,Manual,First,10.5,4.795790545596741,8.0,2.1972245773362196
Mumbai,11.328148897101162,Diesel,Manual,First,15.4,4.795790545596741,7.0,2.0794415416798357
Chennai,11.225256725762893,Petrol,Manual,First,19.7,3.856510295497887,5.0,2.3978952727983707
Ahmedabad,10.968215530759236,Diesel,Manual,Second,19.01,4.695467823968872,5.0,2.1972245773362196
Mumbai,6.90875477931522,Petrol,Manual,First,20.89,4.416428061391214,5.0,1.6094379124341003
Kochi,10.997957942036903,Diesel,Manual,First,12.99,4.6210435351443815,7.0,1.9459101490553132
Kochi,10.307852055200259,Diesel,Automatic,Second,16.77,5.570212986067941,5.0,1.9459101490553132
Kolkata,11.082157933374816,Diesel,Manual,Second,13.6,4.962844630259907,5.0,2.5649493574615367
Kochi,11.236697542563563,Diesel,Manual,First,19.01,4.695467823968872,5.0,1.9459101490553132
Mumbai,10.896757843893464,CNG,Manual,First,33.54,4.220095767527661,5.0,2.1972245773362196
Bangalore,10.085850775128717,Diesel,Automatic,First,17.11,5.166669912482037,5.0,2.0794415416798357
Coimbatore,10.410877280366218,Diesel,Manual,First,17.1,5.14166355650266,5.0,1.3862943611198906
Kolkata,10.41708931924887,Petrol,Manual,First,17.43,4.66814498514948,5.0,1.9459101490553132
Pune,10.757924157061597,Petrol,Manual,First,18.0,4.473921899378137,5.0,2.1972245773362196
Chennai,10.62135173563291,Diesel,Manual,First,19.67,4.845760650906022,5.0,1.9459101490553132
Delhi,11.034905792929415,Petrol,Manual,First,19.81,4.234830879855301,5.0,2.3978952727983707
Delhi,10.758668544943307,Diesel,Manual,First,18.49,4.61512051684126,7.0,1.791759469228055
Pune,10.937223485229126,Petrol,Manual,Second,17.5,4.463606621666305,5.0,2.6390573296152584
Chennai,10.915106645867503,Petrol,Manual,First,13.2,4.553876891600541,5.0,2.70805020110221
Jaipur,11.1657764336849,Diesel,Manual,First,15.1,4.948759890378168,7.0,2.0794415416798357
Pune,11.141876276228,Petrol,Manual,First,20.92,4.220977213155467,5.0,2.302585092994046
Pune,11.082157933374816,Petrol,Manual,Second,18.6,4.387014176184921,5.0,2.3978952727983707
Mumbai,10.308985993422082,Diesel,Automatic,First,12.4,5.195730777772936,5.0,2.5649493574615367
Hyderabad,7.601402334583733,Diesel,Automatic,First,20.7,4.744758200195145,5.0,1.6094379124341003
Pune,10.096419288442098,Petrol,Manual,First,16.1,4.562680134367139,5.0,2.3978952727983707
Chennai,10.596659732783579,Petrol,Manual,First,17.57,4.49647076906475,5.0,1.9459101490553132
Kolkata,10.596659732783579,Diesel,Manual,First,26.0,4.601162164590552,5.0,2.0794415416798357
Jaipur,10.165890277802454,Petrol,Manual,First,18.6,4.387014176184921,5.0,2.4849066497880004
Jaipur,11.561725152903833,Diesel,Automatic,Second,16.55,4.948759890378168,5.0,2.3978952727983707
Kolkata,7.937731775260109,Diesel,Manual,First,26.1,4.605170185988092,5.0,1.9459101490553132
Mumbai,11.170449240431308,Diesel,Automatic,Second,19.08,4.846703602413892,5.0,2.0794415416798357
Mumbai,10.401136747185486,Petrol,Automatic,First,18.0,4.773223770984341,5.0,1.9459101490553132
Hyderabad,10.714439990727769,Petrol,Manual,First,20.36,4.380775852772229,5.0,2.302585092994046
Bangalore,11.082157933374816,Diesel,Automatic,Second,18.56,5.25227342804663,5.0,1.9459101490553132
Mumbai,10.718874489469398,Diesel,Automatic,First,16.55,5.000652296042854,5.0,2.1972245773362196
Hyderabad,11.31652121084564,Petrol,Automatic,First,10.1,5.030437921392435,5.0,2.6390573296152584
Coimbatore,10.530227800898475,Petrol,Manual,First,18.9,4.417152436649256,5.0,1.791759469228055
Hyderabad,10.736418414365376,Diesel,Manual,First,28.09,4.4942386252808095,5.0,1.791759469228055
Delhi,11.112925396293122,Petrol,Manual,First,17.4,4.773223770984341,5.0,2.3978952727983707
Mumbai,10.308985993422082,Diesel,Automatic,First,9.52,5.749392985908253,4.0,2.1972245773362196
Mumbai,10.772518947926022,Petrol,Automatic,First,23.1,4.220095767527661,5.0,1.791759469228055
Jaipur,10.389979499286666,Diesel,Automatic,Second,13.73,5.003946305945459,5.0,2.3978952727983707
Hyderabad,11.175170405884007,Diesel,Manual,First,20.0,4.23410650459726,5.0,2.1972245773362196
Chennai,12.185875040240456,Diesel,Manual,First,12.8,4.634728988229636,7.0,2.772588722239781
Kolkata,10.246864468330871,Diesel,Manual,First,28.4,4.314149212270796,5.0,1.9459101490553132
Coimbatore,7.834788107388194,Petrol,Automatic,First,19.0,5.894595653139661,2.0,1.0986122886681098
Hyderabad,11.350418300109132,Diesel,Automatic,First,16.1,5.272999558563747,5.0,2.1972245773362196
Ahmedabad,9.941794386690715,Petrol,Manual,First,18.9,4.417152436649256,5.0,1.9459101490553132
Mumbai,10.670860555448044,Petrol,Manual,First,17.3,4.773223770984341,7.0,2.0794415416798357
Mumbai,10.463131911491967,Petrol,Automatic,Second,11.9,6.311734809152915,5.0,2.4849066497880004
Kolkata,10.491301994830229,Diesel,Manual,First,17.21,4.61512051684126,7.0,2.1972245773362196
Mumbai,11.112462823634855,Petrol,Manual,Third,13.4,4.836281906951478,5.0,2.70805020110221
Mumbai,10.436465980943252,Diesel,Manual,First,25.32,4.356708826689592,6.0,1.791759469228055
Coimbatore,11.262539177262145,Petrol,Automatic,Second,10.9,5.375278407684165,5.0,2.4849066497880004
Jaipur,11.362114203075018,Petrol,Manual,First,22.74,3.877431560658527,5.0,2.1972245773362196
Pune,11.608244735642321,Diesel,Automatic,First,15.73,5.166669912482037,5.0,1.9459101490553132
Hyderabad,11.661354090741,Diesel,Manual,Second,23.59,4.220242729097475,5.0,1.9459101490553132
Coimbatore,10.641631999026805,Diesel,Manual,First,15.1,4.948759890378168,7.0,1.791759469228055
Hyderabad,9.86879258273924,Diesel,Manual,First,13.0,5.134032172240181,7.0,1.9459101490553132
Pune,10.62135173563291,CNG,Manual,First,24.6,4.0294504223041105,5.0,2.0794415416798357
Kochi,10.150425752416055,Diesel,Automatic,First,17.9,5.30900999608678,5.0,1.6094379124341003
Jaipur,11.337988574287035,Diesel,Manual,First,19.67,4.845760650906022,5.0,1.9459101490553132
Pune,11.002116507732017,Petrol,Automatic,First,16.8,4.77912349311153,5.0,2.302585092994046
Hyderabad,10.819798284210286,Diesel,Automatic,First,17.11,5.166669912482037,5.0,1.9459101490553132
Kolkata,10.518700218288165,Petrol,Manual,First,17.3,4.110873864173311,5.0,2.5649493574615367
Hyderabad,11.251261954917002,Petrol,Manual,Second,19.7,3.856510295497887,5.0,2.3978952727983707
Kochi,9.984376056269467,Petrol,Automatic,First,21.4,4.432006566978902,5.0,1.3862943611198906
Delhi,11.034905792929415,Diesel,Manual,First,16.0,4.948759890378168,7.0,1.9459101490553132
Mumbai,7.140453043101158,Petrol,Manual,First,19.0,4.561009290202322,5.0,2.70805020110221
Coimbatore,10.992907722835323,Petrol,Manual,First,18.6,4.417152436649256,5.0,1.6094379124341003
Coimbatore,10.105039677606861,Diesel,Automatic,First,19.27,5.12764766249453,5.0,1.3862943611198906
Delhi,10.915106645867503,Petrol,Manual,First,17.8,4.773223770984341,5.0,2.0794415416798357
Mumbai,7.601402334583733,Petrol,Manual,First,18.88,4.713127327493184,5.0,1.6094379124341003
Kochi,10.128269760518846,Petrol,Manual,First,21.4,4.432006566978902,5.0,1.6094379124341003
Bangalore,11.338583982516495,Petrol,Manual,First,20.36,4.380775852772229,5.0,2.6390573296152584
Pune,12.04607406669048,Diesel,Manual,Second,12.8,4.634728988229636,8.0,2.70805020110221
Mumbai,9.439386468943006,Petrol,Manual,First,21.4,4.432006566978902,5.0,1.791759469228055
Hyderabad,11.385103457032141,Diesel,Automatic,First,12.07,5.490589254195159,7.0,2.302585092994046
Delhi,11.362114203075018,Diesel,Automatic,Second,13.01,5.274536837882633,7.0,2.302585092994046
Mumbai,10.714439990727769,Petrol,Manual,First,17.0,4.77912349311153,5.0,2.1972245773362196
Jaipur,10.839600519357369,Diesel,Manual,First,21.9,4.51085950651685,5.0,2.302585092994046
Pune,11.429554725537322,Diesel,Manual,First,13.6,4.1588830833596715,7.0,2.70805020110221
Pune,10.275085591132715,Diesel,Automatic,First,12.9,5.167639042905921,7.0,1.6094379124341003
Bangalore,11.163679996858372,Petrol,Automatic,Second,10.9,5.375278407684165,5.0,2.5649493574615367
Kolkata,10.839600519357369,Diesel,Automatic,First,16.07,5.204006687076795,5.0,2.4849066497880004
Hyderabad,10.870832550232782,Petrol,Manual,First,18.9,4.220977213155467,5.0,2.302585092994046
Delhi,11.127277689932466,Diesel,Manual,First,25.47,4.4942386252808095,7.0,2.1972245773362196
Kochi,10.27584389807654,Diesel,Automatic,Second,15.68,5.181783550292085,5.0,1.791759469228055
Chennai,11.289794413577894,Diesel,Manual,First,24.52,4.4942386252808095,7.0,1.6094379124341003
Chennai,11.264476926102367,Diesel,Manual,Second,25.0,4.248638088989106,5.0,1.791759469228055
Pune,11.51293546492023,Petrol,Manual,First,20.92,4.220977213155467,5.0,2.302585092994046
Coimbatore,10.354977098955573,Petrol,Manual,First,21.1,4.028916756899646,5.0,1.9459101490553132
Mumbai,11.264476926102367,Diesel,Automatic,Second,11.4,5.042521482958578,7.0,2.4849066497880004
Hyderabad,9.546884034617925,Diesel,Automatic,First,12.62,5.0689042022202315,7.0,1.3862943611198906
Bangalore,11.289794413577894,Diesel,Manual,First,20.54,4.650143551630823,5.0,2.3978952727983707
Mumbai,10.752334212913182,Petrol,Automatic,First,19.12,4.522874943261261,5.0,2.0794415416798357
Coimbatore,10.912995366121416,Petrol,Manual,Second,21.1,4.028916756899646,5.0,2.1972245773362196
Delhi,11.218567827096358,Diesel,Automatic,Second,14.16,5.1664987919271885,5.0,2.302585092994046
Coimbatore,11.119482796839282,Diesel,Manual,First,16.0,4.948759890378168,7.0,1.791759469228055
Hyderabad,11.338583982516495,Diesel,Manual,First,28.4,4.31748811353631,5.0,2.1972245773362196
Kolkata,11.256754979390998,Diesel,Manual,First,21.1,4.316153890523174,5.0,2.3978952727983707
Mumbai,9.579901925737992,Diesel,Automatic,First,19.71,5.30900999608678,5.0,1.6094379124341003
Kolkata,10.861092957544496,Diesel,Manual,First,19.01,4.695467823968872,5.0,2.0794415416798357
Kolkata,10.596659732783579,Petrol,Manual,First,19.1,4.463606621666305,5.0,2.1972245773362196
Jaipur,11.562144108757728,Diesel,Manual,First,12.99,4.6210435351443815,7.0,2.0794415416798357
Delhi,10.100204989613815,Petrol,Manual,First,15.8,4.8064770426931265,5.0,1.791759469228055
Ahmedabad,10.968215530759236,Diesel,Manual,First,21.79,4.496805161309966,5.0,2.0794415416798357
Kochi,10.813035603542891,Diesel,Manual,First,15.1,4.948759890378168,7.0,2.0794415416798357
Mumbai,9.741027444837728,Petrol,Automatic,First,18.0,4.773223770984341,5.0,1.6094379124341003
Kochi,9.504426892100957,Diesel,Automatic,First,16.36,5.240158452374504,5.0,1.791759469228055
Pune,11.670621281937779,Diesel,Manual,Third,17.8,4.23410650459726,5.0,2.6390573296152584
Mumbai,11.211833885608513,Petrol,Automatic,First,10.8,5.017279836814924,5.0,2.4849066497880004
Hyderabad,11.368073088290748,Diesel,Manual,First,17.8,4.330733340286331,5.0,2.4849066497880004
Coimbatore,11.110700103211892,Diesel,Automatic,First,17.68,5.166669912482037,5.0,2.0794415416798357
Kochi,10.632508505332279,Petrol,Manual,First,18.5,4.475061500641071,5.0,2.0794415416798357
Mumbai,10.950824090522445,Petrol,Automatic,First,16.8,4.77912349311153,5.0,2.3978952727983707
Bangalore,10.434439280685709,Petrol,Manual,Third,16.47,4.316153890523174,5.0,1.9459101490553132
Pune,11.480546890906206,Diesel,Manual,Second,12.05,4.795790545596741,8.0,2.4849066497880004
Mumbai,11.338583982516495,Petrol,Manual,First,16.8,4.76473475565943,5.0,2.3978952727983707
Kochi,10.819878279410617,Petrol,Manual,First,15.0,4.6491870714048655,5.0,2.1972245773362196
Coimbatore,11.12720415889866,Diesel,Manual,First,16.0,4.948759890378168,7.0,1.791759469228055
Chennai,10.915106645867503,Diesel,Manual,First,15.0,4.663439094112067,5.0,2.302585092994046
